Song Title,duration_ms,tempo,energy,loudness,danceability,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,chroma,spectral_contrast,zero_crossings
Undecided,183406.27083333334,[100.44642857],0.37350518,-63.960773,0.18081365462964993,26.235563,0.8988775551454025,0.00018883275,0.92392594,19.193260540794576,0.0,50.0,0.5505519,19.193260540794576,0.025627985956950535
No Guidance,208875.10416666666,[100.44642857],0.28375822,-65.38773,0.37982917128740784,19.88841,0.9008818662300389,0.00036862626,1.1952205,21.052934308363188,0.0,50.0,0.54101497,21.052934308363188,0.034846082761777995
Heat,136489.8125,[83.95522388],0.26826468,-65.19511,0.08852419430639992,25.751873,0.8687845873791001,0.00035827776,1.3301963,21.170221757069648,0.0,50.0,0.5510878,21.170221757069648,0.056342880291279374
Go Crazy,226089.8125,[95.33898305],0.26291925,-64.20549,0.17661999689706337,27.886143,0.8432974089566554,0.0007264153,1.3839658,21.931052937737984,0.0,50.0,0.56917787,21.931052937737984,0.06791825261918867
City Girls,173155.85416666666,[93.75],0.1948024,-68.85157,0.07816170550641592,22.882673,0.9124954758633335,0.009922966,1.1681385,22.080980866621097,0.0,50.0,0.4616353,22.080980866621097,0.030791263313962938
WE (Warm Embrace),29753.469387755104,[87.59269068],0.18406819,-66.81951,0.2787632503154073,29.12282,0.8093088777742763,0.0008608817,1.3040757,21.898449581745027,0.0,50.0,0.4928893,21.898449581745027,0.10997859964881475
Under the Influence,332319.6041666667,[96.98275862],0.2759991,-65.46864,0.4534982368066628,25.30298,0.8768073619380766,0.0007511917,1.5224425,21.49631602730071,0.0,50.0,0.5248098,21.49631602730071,0.05609083273939163
Genie in a Bottle,232290.97916666666,[110.29411765],0.11595718,-68.30767,0.14429654512746753,24.232082,0.9087912585998175,0.007033367,1.3891207,22.129017377480718,0.0,50.0,0.46135285,22.129017377480718,0.046932605271387796
What a Girl Wants,29753.469387755104,[143.5546875],0.1567912,-66.52757,0.794777033791161,26.022896,0.8488500457608165,0.006173324,1.6338462,22.87392386849382,0.0,50.0,0.46736875,22.87392386849382,0.07089628450882841
I Turn to You,273000.0,[104.16666667],0.15903054,-64.84194,0.18974094681415415,20.073748,0.8513346322177193,0.0054823086,1.3629351,20.87243738451782,0.0,50.0,0.564936,20.87243738451782,0.07176785714285715
