Song Title,duration_ms,tempo,energy,loudness,danceability,speechiness,acousticness,instrumentalness,liveness,valence,explicit,popularity,chroma,spectral_contrast,zero_crossings
I'll Be Waiting,172547.45833333334,[104.16666667],0.27963027,-65.69608,0.08543771696085181,24.539562,0.8984422783221434,0.0056594475,1.0466303,21.79975868873434,0.0,50.0,0.40193608,21.79975868873434,0.0452904382103571
Skyfall,278047.3541666666,[156.25],0.28798485,-67.83123,0.22243510236218164,23.755709,0.9220289924785132,0.00064727425,0.94973516,21.670190244319162,0.0,50.0,0.40565628,21.670190244319162,0.03749586120409795
Hello,235546.125,[130.81395349],0.15387742,-68.616615,0.18323257024358316,24.038258,0.9118539785755304,0.014584007,1.0487196,22.456507130148374,0.0,50.0,0.3846532,22.456507130148374,0.03687405881402917
Send My Love (To Your New Lover),29753.469387755104,[109.95678191],0.14584251,-73.979706,0.31755367439480986,23.839272,0.9205312349388541,0.006685049,1.404179,22.423890935775045,0.0,50.0,0.49828684,22.423890935775045,0.03154798922056385
When We Were Young,147432.97916666666,[140.625],0.23389298,-63.34218,0.3419604660742672,22.542015,0.8578887997666491,0.0013042088,1.2034919,22.579468086476165,0.0,50.0,0.32271525,22.579468086476165,0.07975601343152673
Water Under the Bridge,29753.469387755104,[95.703125],0.26416913,-68.55189,0.2622455927233521,20.557394,0.9345449295019763,0.0058861366,1.2083006,21.317278034981104,0.0,50.0,0.5260213,21.317278034981104,0.02361507413910838
Remedy,29753.469387755104,[129.19921875],0.2166358,-61.369255,0.27740479553964786,22.038664,0.8676576805005926,0.00012544391,1.0168092,20.26403074094846,0.0,50.0,0.6270489,20.26403074094846,0.07761361696419862
Million Years Ago,221126.00907029476,[109.95678191],0.073437,-69.483345,0.16505225742196422,21.67766,0.8957782152355563,0.00058894436,1.0619717,26.79743313315346,0.0,50.0,0.34032023,26.79743313315346,0.054259086430131824
All I Ask,285701.2291666667,[70.3125],0.11383619,-70.90832,0.08262975728019173,22.197079,0.9240496577669378,0.00035954974,0.85673016,24.375844349727096,0.0,50.0,0.29906034,24.375844349727096,0.039921220149924976
Sweetest Devotion,29753.469387755104,[123.046875],0.05867757,-65.63348,0.14269706253860595,22.8897,0.7659186511913035,0.003801338,1.2581934,19.979771202514375,0.0,50.0,0.6035186,19.979771202514375,0.16029609916105747
Easy on Me,248450.7083333333,[140.625],0.22987525,-66.47934,0.4255836578173499,21.096283,0.8982631593526883,0.00010063477,1.1327564,21.909239001564437,0.0,50.0,0.46586946,21.909239001564437,0.03842915185892842
Oh My God,141386.3125,[137.19512195],0.41628984,-66.03653,0.1649112360694425,20.485523,0.9060492389143582,0.00015961334,1.1948501,21.614450926466397,0.0,50.0,0.6816239,21.614450926466397,0.01832007842579057
Can I Get It,29753.469387755104,[129.19921875],0.14734678,-66.033325,0.3227364374023516,26.657864,0.8664943114049365,0.0019236086,1.2455024,22.7098561505633,0.0,50.0,0.4226846,22.7098561505633,0.07147016144766365
I Drink Wine,53545.21541950113,[172.265625],0.11824271,-73.95355,0.2634113748090262,23.714104,0.9507267630786397,0.019644286,0.77990574,22.33948190066912,0.0,50.0,0.31019822,22.33948190066912,0.0286447040329575
Strangers by Nature,29753.469387755104,[120.18531977],0.18576728,-69.18986,0.10991182366550832,25.164865,0.9309667836205769,0.0043975026,0.8968328,25.826945259509472,0.0,50.0,0.44418612,25.826945259509472,0.027982788264559556
Woman Like Me,29753.469387755104,[105.46875],0.07364406,-67.24219,0.8485281372798571,22.83566,0.8667370722617724,0.015400187,1.0420843,22.419963993362877,0.0,50.0,0.46378934,22.419963993362877,0.05571560091698371
My Little Love,235294.14583333334,[152.02702703],0.23642237,-65.38381,0.42002308293847684,27.161556,0.8737344643451765,0.00057245424,1.1923323,21.819241741917995,0.0,50.0,0.4286626,21.819241741917995,0.058880024196663765
Cry Your Heart Out,29753.469387755104,[139.67483108],0.13076521,-67.50146,0.14423882238525865,24.404348,0.9189214497229752,0.00066965225,1.0131874,23.503202995993657,0.0,50.0,0.36918443,23.503202995993657,0.042828900838942544
To Be Loved,4313385.215419501,[147.65625],0.3392488,-59.838284,0.6688221409088574,20.014774,0.8481903006382955,0.0006440876,1.2795706,21.085416079611644,0.0,50.0,0.53097,21.085416079611644,0.07047879666757734
Love Is a Game,210001.26984126985,[147.65625],0.1072991,-60.6119,0.40087621203990265,20.42648,0.8587603514391078,0.0013230271,1.0779036,22.291640187364596,0.0,50.0,0.45864925,22.291640187364596,0.058653030496738166
Wuthering Heights,292500.3333333334,[114.79591837],0.10186792,-68.15342,0.3191220310891969,19.907806,0.9182513858657331,0.0010311496,1.0072322,22.016427860225892,0.0,50.0,0.39237425,22.016427860225892,0.050162335997337895
The Man with the Child in His Eyes,158693.3333333333,[165.44117647],0.1592992,-70.27591,0.20241995977324082,19.961012,0.9323789334836085,0.0012597783,0.84345764,23.333993547826815,0.0,50.0,0.32964092,23.333993547826815,0.036516446815661234
Running Up That Hill (A Deal with God),298933.3333333333,[108.17307692],0.098611385,-65.2072,0.353587202115492,20.813364,0.9072778090008089,0.0032842697,1.1036781,20.431292661014673,0.0,50.0,0.44351438,20.431292661014673,0.04265276538804639
Hounds of Love,29753.469387755104,[139.67483108],0.026282035,-67.76047,0.2860845502392898,20.136637,0.8751666603401409,0.015630437,1.120238,24.149710967962786,0.0,50.0,0.29546592,24.149710967962786,0.052026936396449126
Don't Give Up,199628.125,[112.5],0.14777742,-62.22671,0.13373298878412065,22.962978,0.8669409951292271,0.0009647624,1.0849868,21.970554893617184,0.0,50.0,0.429067,21.970554893617184,0.06233903664626415
Army Dreamers,157911.27083333334,[165.44117647],0.10394601,-72.40444,0.3082160839269854,21.10888,0.9275757104750181,0.00048643205,1.0384037,22.5411112232512,0.0,50.0,0.45815712,22.5411112232512,0.029331477157332947
Sat in Your Lap,209333.33333333334,[144.23076923],0.11241704,-63.451355,0.26091938121401226,19.479942,0.886962038200596,0.0020655533,1.1864951,20.560571236551397,0.0,50.0,0.5056153,20.560571236551397,0.062221934713375796
Suspended in Gaffa,235106.66666666666,[106.13207547],0.07859025,-67.3844,0.17277894086118145,20.730694,0.9012368777013695,0.00012842417,1.069137,21.575415239415893,0.0,50.0,0.4241209,21.575415239415893,0.047692802557704306
King of the Mountain,29753.469387755104,[151.99908088],0.23801024,-64.36736,0.5572604580023383,17.110378,0.9060771998382858,5.9652728e-05,1.1523607,21.821229487401947,0.0,50.0,0.52446276,21.821229487401947,0.04062789605892108
This Woman's Work,29753.469387755104,[114.84375],0.04245423,-72.26947,0.34820226942617605,22.927824,0.9001136052230557,0.0016543064,0.96516573,25.31333758398375,0.0,50.0,0.20786034,25.31333758398375,0.04190063774265925
Moments of Pleasure,178285.72916666666,[140.625],0.1988522,-69.770546,0.6812203260990237,25.918314,0.9197124886945129,0.00030130707,1.2852125,20.022198500160894,0.0,50.0,0.58427376,20.022198500160894,0.030914794428185562
Rubberband Girl,148004.0,[104.16666667],0.17103402,-67.16854,0.10547099979029119,24.082994,0.8789874220128819,0.0009496616,1.3288482,22.582233191278497,0.0,50.0,0.4776581,22.582233191278497,0.05738273965568498
And Dream of Sheep,165773.33333333334,[156.25],0.038202275,-72.12138,0.230843226306514,20.8546,0.919927864531105,0.004158812,0.82532775,23.07806496190959,0.0,50.0,0.33541933,23.07806496190959,0.03908399018740449
Breathing,29753.469387755104,[105.46875],0.16427757,-68.499306,0.7438581864945005,23.609344,0.9104306384960413,0.0003961714,1.0635747,22.253889403062892,0.0,50.0,0.5319928,22.253889403062892,0.027790733830845772
The Dreaming,148584.97916666666,[117.1875],0.080055244,-65.43716,0.2657496652030064,18.298635,0.8943253622162708,0.01393375,1.1124386,21.05392528683116,0.0,50.0,0.41683713,21.05392528683116,0.07837294006418044
Lily,29753.469387755104,[95.703125],0.16701676,-66.114876,1.0868209488077631,29.006298,0.8784822785836415,0.008697491,1.1371205,22.009209387029383,0.0,50.0,0.44627362,22.009209387029383,0.051751810798946446
Aerial,248224.54166666666,[127.84090909],0.25954413,-63.758347,0.23137709768278822,27.704922,0.881629792527832,0.00025338284,1.0932516,21.62742689815621,0.0,50.0,0.4074942,21.62742689815621,0.06390945764998726
Among Angels,130500.0,[144.23076923],0.4232298,-66.84884,0.2177917474611726,27.175144,0.8850558380389145,0.0024349177,1.5538744,21.39257136460733,0.0,50.0,0.620257,21.39257136460733,0.032786717752234996
Yesterday,158087.95833333334,[119.68085106],0.14829287,-72.01908,0.18003159045305497,25.577559,0.8970517703718816,0.0002341276,1.0994102,22.63043748094734,0.0,50.0,0.4248175,22.63043748094734,0.04126908780475848
Let It Be,56076.208333333336,[93.75],0.14677829,-64.3505,0.10834551457338423,23.701942,0.8785728798253599,0.0016248686,1.1978462,22.400296584288675,0.0,50.0,0.33390537,22.400296584288675,0.05367472390623177
Hey Jude,209600.0,[75.],0.27428803,-61.726555,0.2247645751167704,22.641731,0.8429480524770916,0.00027590775,1.2882608,20.458039996711904,0.0,50.0,0.5985825,20.458039996711904,0.06310989185750636
Penny Lane,193584.0,[85.22727273],0.24898095,-65.486626,0.0936546337710477,28.506207,0.8698149175411918,0.007544129,1.4520656,21.93520370538889,0.0,50.0,0.44507697,21.93520370538889,0.06572383736947957
Eleanor Rigby,224000.0,[75.],0.3202606,-63.218376,0.5017409354578383,28.758848,0.8693010824576296,0.00028467752,1.112281,20.745855025165113,0.0,50.0,0.536138,20.745855025165113,0.06531277901785715
Blackbird,29753.469387755104,[103.359375],0.10120083,-67.521614,0.30042700288842494,17.391378,0.9218074489064282,0.00028107435,0.9691373,24.037896056844353,0.0,50.0,0.39158115,24.037896056844353,0.045226532777290024
"Here, There and Everywhere",29753.469387755104,[156.60511364],0.04938531,-67.99371,0.2868266995287212,20.929882,0.9079355981471817,5.903596e-05,0.9510101,24.86985445629294,0.0,50.0,0.41560146,24.86985445629294,0.04120253511852502
Get Back,118816.52083333333,[152.02702703],0.18807562,-61.521473,0.2486757871363923,21.86099,0.8648498136591193,0.000415792,1.4522569,20.71032698249194,0.0,50.0,0.5099874,20.71032698249194,0.07173507892859315
